# Start timestamp: 1760341943177
# Start time: 13.10.2025 09:52:23.177
# Duration: 00:33.540
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: live
# Name: 251013_09:52:24
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
1.16	19.00	14.25	10.00	5.25	2.25	1.00	0.75	0.75	4.00	1.50	2.25	1.00	0.00	11.00	0.00	0.25	-0.235840	0.051758	0.985352	-1.330000	1.260000	0.210000	822.00	-0.160159	0.025388	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.50	1.00	5.00	0.00	0.25	-0.291016	0.092773	0.987305	-2.450000	-2.940000	2.590000	70.00	0.330047	0.004062
1.18	18.75	14.50	9.50	5.25	2.25	0.75	0.75	0.75	3.75	1.25	2.00	1.25	0.50	11.00	0.50	0.25	-0.244629	0.046387	0.976562	-1.260000	1.400000	0.210000	817.00	-0.156733	0.019693	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	1.25	5.00	0.00	0.00	-0.298340	0.094727	0.986816	-3.010000	-2.940000	2.450000	67.00	0.344445	0.011685
1.20	18.75	14.50	9.50	5.75	2.00	0.50	1.00	0.75	5.00	1.25	1.75	1.00	1.25	11.25	0.75	0.75	-0.238770	0.046875	0.976562	-1.190000	1.330000	0.280000	848.00	-0.142473	0.021738	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.25	4.00	0.00	0.00	-0.294922	0.090820	0.987793	-3.500000	-3.080000	2.310000	52.00	0.347499	0.016155
1.22	19.00	14.75	9.75	6.00	2.00	0.75	1.00	0.50	5.00	1.75	1.75	1.25	1.25	11.00	1.00	0.75	-0.237793	0.050293	0.976562	-1.190000	1.470000	0.280000	868.00	-0.141705	0.020297	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	1.00	4.00	0.00	0.25	-0.290527	0.090820	0.993652	-4.480000	-3.360000	2.380000	57.00	0.341863	0.004834
1.24	18.50	15.00	9.75	5.75	2.25	0.75	1.00	0.75	5.00	1.50	2.00	1.75	1.50	11.00	1.25	1.00	-0.241211	0.049316	0.982910	-1.120000	1.470000	0.350000	881.00	-0.133935	0.013389	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	3.75	0.00	0.00	-0.299805	0.093750	0.991699	-7.420000	-4.620000	2.310000	44.00	0.000000	0.000000
1.26	19.25	15.00	10.50	6.00	2.00	0.75	1.00	1.00	5.00	1.75	2.50	1.00	1.50	11.00	1.00	0.50	-0.238281	0.052246	0.986328	-1.050000	1.330000	0.350000	897.00	-0.140985	0.015931	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.50	2.00	0.00	0.00	-0.298828	0.103027	0.992188	-9.940000	-6.720000	2.170000	27.00	0.000000	0.000000
1.28	18.75	15.00	10.50	6.00	2.25	0.75	1.25	1.00	5.00	2.25	2.50	1.50	2.00	11.00	1.25	1.00	-0.237305	0.049805	0.975098	-1.050000	1.470000	0.280000	921.00	-0.128879	0.011057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.25	0.00	0.00	-0.298340	0.093262	0.995117	-11.410000	-9.030000	1.120000	14.00	0.000000	0.000000
1.30	18.75	15.00	10.25	6.00	2.25	1.00	1.00	1.00	5.00	2.25	2.50	0.50	2.00	11.25	1.50	1.25	-0.236816	0.055176	0.983887	-1.190000	1.400000	0.420000	912.00	-0.129849	0.012309	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	-0.295410	0.087402	0.981445	-10.570000	-10.710000	-1.190000	5.00	0.000000	0.000000
1.32	18.00	15.00	10.25	6.25	2.25	1.25	1.00	1.00	5.00	1.75	2.50	1.00	2.00	11.25	1.25	1.50	-0.242188	0.051758	0.983398	-0.980000	1.540000	0.490000	908.00	-0.128955	0.007174	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	-0.279297	0.068848	1.002930	-9.240000	-9.590000	-0.770000	7.00	0.000000	0.000000
1.34	18.00	15.00	10.25	6.50	2.50	0.75	1.00	1.25	4.75	2.00	2.00	0.25	2.00	11.25	1.25	1.25	-0.236816	0.053223	0.981445	-0.980000	1.470000	0.350000	895.00	-0.135478	0.009941	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	-0.278320	0.066895	0.992676	-10.220000	-7.280000	2.100000	5.00	0.000000	0.000000
1.36	18.75	15.50	10.25	6.50	2.75	1.00	1.00	1.25	5.00	1.75	2.25	1.00	2.25	11.25	1.50	0.75	-0.235352	0.045898	0.979492	-0.980000	1.400000	0.420000	929.00	-0.133930	0.006323	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.281738	0.042480	1.004883	-12.600000	-6.510000	5.810000	2.00	0.000000	0.000000
1.38	18.50	15.00	10.75	6.50	2.25	1.25	1.25	0.75	5.50	2.50	2.50	1.50	2.25	11.75	1.25	1.00	-0.238281	0.055664	0.980957	-0.840000	1.610000	0.420000	948.00	-0.121428	0.011707	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.281738	0.045410	0.990234	-12.250000	-1.400000	10.010000	2.00	0.000000	0.000000
1.40	17.50	15.00	10.00	6.50	2.25	1.25	1.25	1.00	5.50	2.00	3.75	1.50	2.25	11.75	1.75	1.50	-0.239746	0.053223	0.981445	-0.910000	1.540000	0.350000	949.00	-0.108433	0.004212	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.331543	0.014648	1.006348	-7.630000	5.530000	18.760000	0.00	0.000000	0.000000
1.42	17.25	13.75	9.75	6.00	2.50	1.25	1.25	1.50	5.50	2.00	4.00	2.25	3.00	12.00	1.75	2.00	-0.238770	0.049316	0.980957	-1.120000	1.470000	0.280000	960.00	-0.092513	-0.003008	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.370117	-0.055176	1.021973	-12.950000	15.960000	44.939999	0.00	0.000000	0.000000
1.44	17.50	14.00	10.00	6.50	3.00	1.25	1.00	1.50	5.50	2.25	3.50	2.00	3.00	12.50	0.75	1.75	-0.241699	0.056641	0.980469	-1.260000	1.540000	0.140000	962.00	-0.103017	-0.000806	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.383301	-0.054688	1.002441	-19.879999	23.940001	71.190002	0.00	0.000000	0.000000
1.46	17.25	13.75	10.25	6.00	2.50	1.50	1.50	1.50	5.75	2.50	3.25	2.25	3.00	12.50	1.00	2.00	-0.238770	0.053711	0.982910	-1.050000	1.330000	0.140000	970.00	-0.094647	0.001769	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.392578	0.002930	1.002441	-28.770000	30.799999	98.139999	0.00	0.000000	0.000000
1.48	16.00	13.25	10.25	6.00	2.50	1.50	1.25	1.75	5.50	2.25	3.25	2.25	3.00	12.75	0.50	1.75	-0.243652	0.052246	0.983887	-0.980000	1.470000	0.070000	939.00	-0.093554	-0.001525	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.397461	0.026855	1.034180	-33.459999	35.000000	123.900002	0.00	0.000000	0.000000
1.50	16.75	13.25	9.25	5.50	2.75	1.50	1.25	1.75	6.00	3.25	3.50	1.75	3.50	13.00	0.75	1.75	-0.243164	0.048340	0.984375	-0.840000	1.260000	0.210000	958.00	-0.083258	0.002090	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.400879	-0.048828	0.938477	-23.170000	35.279999	126.980003	0.00	0.000000	0.000000
1.52	17.00	13.50	9.75	5.75	3.00	1.50	1.25	2.00	5.75	2.75	3.75	1.00	2.25	13.00	1.25	2.00	-0.241699	0.053711	0.982910	-0.840000	1.260000	0.210000	960.00	-0.091067	0.005933	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.381348	-0.187500	0.989258	-26.740000	38.639999	114.449997	0.00	0.000000	0.000000
1.54	17.50	13.25	9.50	6.00	2.75	1.75	1.25	2.00	5.75	2.50	3.75	1.75	3.75	12.75	1.25	2.00	-0.245117	0.051758	0.984863	-0.910000	1.120000	0.280000	981.00	-0.087930	-0.004982	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.384277	-0.243164	0.997070	-32.549999	38.500000	85.470001	0.00	0.000000	0.000000
1.56	17.50	13.50	9.50	6.25	2.00	1.00	1.00	2.00	5.50	2.50	3.00	2.25	3.50	12.75	1.50	1.25	-0.237305	0.054688	0.980957	-0.910000	1.190000	0.140000	954.00	-0.092757	-0.004762	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.361328	-0.244141	0.992188	-36.750000	37.869999	54.810001	0.00	0.000000	0.000000
1.58	17.25	14.25	9.75	6.50	2.50	1.25	1.00	1.75	5.25	2.00	3.75	2.00	3.50	12.50	1.75	1.50	-0.233398	0.050781	0.980469	-1.120000	1.050000	0.070000	968.00	-0.096613	-0.008182	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.311035	-0.034668	0.985840	-41.439999	38.430000	33.880001	0.00	0.000000	0.000000
1.60	17.50	13.75	9.75	6.00	2.50	1.25	1.00	1.50	5.25	2.50	3.25	2.00	3.50	12.75	1.50	1.50	-0.245117	0.053223	0.975586	-1.190000	1.260000	0.140000	955.00	-0.095202	-0.002220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.225586	0.284668	0.963379	-33.950001	37.660000	49.770000	0.00	0.000000	0.000000
1.62	17.25	13.50	10.25	6.00	2.50	1.50	1.25	1.75	5.50	2.25	3.75	2.25	3.50	12.75	1.50	1.75	-0.241699	0.052734	0.979004	-1.190000	1.190000	0.000000	978.00	-0.089852	-0.004182	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.133301	0.316406	1.016602	-28.139999	33.040001	81.830002	0.00	0.000000	0.000000
1.64	17.25	13.50	10.00	5.75	2.75	1.50	1.25	2.25	5.25	2.75	3.75	2.50	3.75	12.75	1.75	2.00	-0.238770	0.056152	0.979004	-1.260000	1.260000	0.070000	995.00	-0.083950	-0.010076	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.112793	0.168457	0.957520	-30.940001	28.840000	96.669998	0.00	0.000000	0.000000
1.66	16.75	13.00	9.00	5.75	2.75	1.50	1.25	1.75	5.50	2.50	3.75	2.25	3.75	12.75	1.25	2.00	-0.241211	0.051758	0.986328	-1.120000	1.260000	0.140000	956.00	-0.082134	-0.005761	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.185059	0.072266	0.933594	-28.139999	19.250000	94.080002	0.00	0.000000	0.000000
1.68	17.00	12.50	9.25	6.00	2.75	1.25	1.25	2.00	5.25	1.75	3.75	2.00	3.75	13.50	1.25	1.00	-0.240723	0.051758	0.980469	-1.190000	1.120000	0.070000	947.00	-0.086223	-0.003336	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.340820	0.111328	0.920898	-24.710001	14.140000	88.199997	0.00	0.000000	0.000000
1.70	17.00	11.75	9.50	5.75	2.75	1.50	1.00	1.75	5.25	2.50	4.00	0.50	3.50	13.50	1.25	1.25	-0.243652	0.055664	0.981934	-1.120000	1.260000	0.070000	927.00	-0.086213	0.005196	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.436523	0.180664	0.806152	-23.730000	9.590000	81.900002	0.00	0.000000	0.000000
1.72	16.25	13.00	9.50	5.25	2.25	1.50	1.00	2.00	5.00	2.75	3.00	1.25	3.50	13.25	1.25	1.50	-0.245605	0.053711	0.988770	-1.190000	1.190000	0.140000	919.00	-0.087892	-0.001916	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.478516	0.250977	0.875000	-14.140000	4.200000	67.970001	0.00	0.000000	0.000000
1.74	16.25	12.00	9.50	5.25	2.50	1.50	1.00	1.75	5.00	2.75	3.00	2.00	3.00	13.50	1.75	1.75	-0.236816	0.059570	0.978027	-1.120000	1.190000	0.070000	921.00	-0.078228	0.000892	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.00	-0.417969	0.359375	0.793945	-5.390000	-5.810000	43.820000	5.00	0.000000	0.000000
1.76	16.25	10.75	9.50	5.25	2.50	1.25	1.00	1.50	5.00	2.75	3.00	1.00	3.75	13.00	2.00	2.00	-0.236328	0.054688	0.974121	-1.050000	1.120000	0.070000	897.00	-0.075529	0.004442	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.25	0.25	0.00	0.00	-0.368652	0.348145	0.928711	11.620000	-16.100000	17.010000	13.00	0.000000	0.000000
1.78	14.25	9.50	8.75	5.00	2.25	1.50	1.00	2.00	4.75	2.75	3.75	1.75	4.00	14.00	1.25	2.25	-0.233398	0.047852	0.976562	-0.980000	1.330000	0.000000	876.00	-0.052704	-0.005158	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.75	0.75	1.00	0.00	0.25	-0.422852	0.185059	0.966797	9.590000	-25.760000	-3.500000	44.00	0.000000	0.000000
1.80	13.75	8.00	8.50	4.50	2.50	1.25	1.00	2.25	5.00	2.50	4.00	2.50	4.50	15.00	1.25	1.75	-0.242188	0.050781	0.982422	-1.120000	1.470000	0.070000	873.00	-0.032943	-0.004424	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.75	1.00	1.75	0.00	0.50	-0.411621	0.084473	0.979980	-2.380000	-36.330002	-12.530000	60.00	0.273654	-0.100783
1.82	13.00	7.00	7.50	4.00	2.50	1.50	1.00	2.25	5.00	3.00	4.25	2.75	4.00	15.00	1.75	1.75	-0.238281	0.057129	0.978516	-0.910000	1.400000	-0.070000	852.00	-0.014658	-0.003267	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	1.25	0.75	1.25	2.75	0.00	0.50	-0.373535	0.061523	0.941895	-1.470000	-38.990002	-8.890000	70.00	0.290533	-0.070039
1.84	11.25	6.50	7.00	4.25	2.25	1.50	0.75	2.00	4.75	3.00	3.75	3.00	4.00	15.00	1.75	2.00	-0.241699	0.050781	0.978027	-0.840000	1.470000	-0.070000	808.00	-0.003256	-0.008057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	1.50	1.00	1.50	6.25	0.00	0.50	-0.379883	0.049805	1.014160	-0.560000	-37.730000	-4.270000	111.00	0.309796	-0.035963
1.86	10.75	5.75	6.75	3.50	2.50	1.50	0.50	2.00	4.00	2.50	3.50	3.50	4.50	15.00	1.75	2.00	-0.243652	0.059570	0.976074	-0.840000	1.330000	0.070000	773.00	0.003524	-0.015253	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.75	2.75	1.25	1.75	8.50	0.00	0.75	-0.354004	0.056152	0.993652	1.260000	-35.910000	0.210000	165.00	0.314520	0.003666
1.88	9.25	5.50	6.75	3.00	2.00	0.75	0.75	2.00	4.50	1.75	3.25	2.50	4.00	14.50	1.50	2.00	-0.238770	0.052734	0.978027	-0.980000	1.260000	0.070000	709.00	0.010777	-0.002908	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	3.00	1.75	2.50	9.50	0.00	1.25	-0.349609	0.074707	0.992676	4.760000	-35.840000	3.990000	192.00	0.310091	-0.024827
1.90	8.75	5.00	6.50	2.75	1.25	0.75	0.50	1.75	4.00	2.00	3.00	2.50	4.25	14.00	1.75	1.75	-0.245117	0.049316	0.980469	-0.980000	1.260000	0.000000	666.00	0.017793	-0.006737	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	3.00	2.00	2.75	10.50	0.00	1.50	-0.341309	0.084961	1.003418	8.400000	-36.470001	5.810000	215.00	0.310140	-0.020327
1.92	7.50	4.75	5.50	3.00	1.50	0.75	0.50	1.75	3.00	2.00	3.00	2.25	3.50	13.75	2.00	2.00	-0.239746	0.054688	0.977539	-0.560000	1.330000	0.210000	621.00	0.025576	-0.013059	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.25	2.75	2.25	3.50	10.25	0.25	1.50	-0.317383	0.096680	0.958496	4.060000	-36.400002	5.530000	229.00	0.304069	-0.029773
1.94	8.00	4.00	5.25	2.00	1.00	1.00	0.75	1.75	2.50	1.50	3.25	1.75	1.50	13.25	1.75	2.00	-0.242188	0.050781	0.978516	-0.490000	1.330000	0.210000	563.00	0.020615	0.005600	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	1.50	2.75	2.50	3.75	11.25	0.50	1.75	-0.320801	0.096191	1.036621	8.330000	-35.139999	6.020000	258.00	0.305123	-0.021975
1.96	7.00	3.50	5.25	1.50	1.25	1.00	0.25	1.50	2.50	1.75	3.50	1.75	2.75	12.50	1.75	1.50	-0.242676	0.054199	0.984375	-0.280000	1.330000	0.140000	539.00	0.034124	-0.003647	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	2.25	2.00	3.75	2.75	4.25	11.75	0.25	2.00	-0.313477	0.101562	1.049316	5.810000	-30.450001	6.370000	298.00	0.293104	-0.029363
1.98	6.25	3.25	4.75	1.75	1.00	1.00	0.25	1.50	2.25	1.50	1.75	1.50	3.50	11.25	1.75	0.75	-0.240234	0.060059	0.987305	0.070000	1.400000	0.210000	484.00	0.024989	-0.011977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	3.25	3.75	4.75	3.00	5.00	12.25	0.50	3.50	-0.295898	0.104004	0.985352	0.980000	-15.330000	6.300000	374.00	0.284391	-0.034275
2.00	5.75	3.00	3.75	1.25	0.25	0.50	0.00	0.75	2.00	1.00	1.25	1.50	2.50	9.50	0.00	0.75	-0.244629	0.054688	0.982422	0.140000	0.840000	0.280000	365.00	0.005959	0.004542	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.75	3.00	2.50	4.00	3.00	5.00	12.75	0.75	3.00	-0.289551	0.105957	0.999023	-0.070000	-12.880000	6.650000	363.00	0.280675	-0.034786
2.02	6.25	3.00	2.75	1.50	0.00	0.00	0.00	1.00	0.50	0.75	1.50	1.50	1.25	7.25	0.00	0.00	-0.246094	0.059570	0.985352	0.560000	-0.490000	0.420000	298.00	-0.047782	-0.009938	0.00	0.00	0.25	0.00	0.50	0.00	0.25	0.75	3.25	3.25	4.50	3.50	5.75	12.50	0.75	2.75	-0.290039	0.102539	0.987793	1.960000	-10.500000	6.510000	396.00	0.267401	-0.040971
2.04	6.25	2.75	2.00	1.00	0.00	0.25	0.00	0.50	0.00	0.25	1.25	0.50	0.75	2.00	0.00	0.00	-0.250488	0.061035	1.008301	1.680000	-2.520000	0.560000	195.00	-0.187886	-0.023826	0.00	0.00	0.50	0.50	0.50	0.25	0.75	1.00	3.00	2.00	3.75	3.75	6.50	11.50	1.00	3.50	-0.288574	0.107910	0.985352	3.430000	-8.470000	6.650000	402.00	0.243690	-0.064746
2.06	5.00	2.25	1.25	0.75	0.00	0.00	0.00	0.00	0.25	0.25	0.75	0.75	0.50	0.00	0.00	0.00	-0.252441	0.073242	1.050293	-0.000000	-10.500000	0.140000	132.00	-0.248465	-0.021474	0.00	0.00	0.75	0.00	0.75	0.25	0.75	2.00	2.75	3.25	4.25	4.50	7.50	11.50	0.50	4.00	-0.281738	0.116699	0.985352	2.590000	-8.470000	5.880000	451.00	0.231394	-0.086247
2.08	3.75	2.00	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.25	0.00	0.00	-0.254395	0.030273	1.053223	-4.900000	-17.639999	-0.770000	92.00	-0.266980	0.018724	0.25	0.25	1.00	0.25	1.25	0.50	0.75	2.50	2.75	2.75	5.00	4.75	8.00	11.50	1.00	3.75	-0.278809	0.115234	0.986816	-0.070000	-8.960000	4.620000	494.00	0.208225	-0.096091
2.10	2.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.25	0.00	0.00	-0.353516	-0.111328	1.231445	17.290001	-42.139999	1.890000	44.00	0.000000	0.000000	1.25	1.00	1.50	1.00	2.25	1.00	1.00	2.50	3.75	2.75	5.00	3.75	8.25	12.50	0.75	3.75	-0.275391	0.125488	0.990723	-3.990000	-8.820000	2.730000	561.00	0.165978	-0.072524
2.12	1.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.589355	-0.420898	1.516113	-13.580000	-63.209999	-52.009998	22.00	0.000000	0.000000	2.25	1.75	3.50	1.75	3.00	1.25	1.25	3.50	3.25	2.75	5.00	4.75	8.00	13.00	1.25	4.00	-0.272461	0.112793	0.986816	-4.970000	-8.120000	2.660000	660.00	0.121005	-0.076877
2.14	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.587891	-0.474121	0.953125	-18.969999	-84.910004	-106.889999	16.00	0.000000	0.000000	5.00	2.25	4.75	2.50	3.75	1.75	1.25	3.75	4.25	3.25	4.50	5.00	8.50	13.00	1.50	4.50	-0.278320	0.107422	0.995117	-2.660000	-7.070000	2.870000	768.00	0.083274	-0.066210
2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.815918	-0.215332	0.720215	-22.469999	-79.169998	-147.839996	0.00	0.000000	0.000000	6.50	4.50	5.50	4.00	4.00	2.50	1.25	4.00	4.75	3.50	5.25	5.25	8.50	12.75	1.50	4.50	-0.272949	0.112305	0.994629	-0.630000	-4.830000	3.640000	870.00	0.048687	-0.068960
2.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.212891	0.222656	0.517578	5.600000	-57.680000	-198.940002	0.00	0.000000	0.000000	7.00	6.00	5.75	4.75	4.25	3.25	1.25	4.25	4.50	3.50	5.50	5.25	9.00	12.00	1.50	4.50	-0.273438	0.114746	0.998047	0.420000	-3.360000	3.920000	916.00	0.028650	-0.078884
2.20	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.283691	0.322266	0.643066	48.720001	-32.970001	-218.330002	3.00	0.000000	0.000000	7.50	6.00	6.00	5.50	4.00	3.50	1.25	5.00	4.00	3.25	5.00	5.50	9.00	11.25	1.75	4.25	-0.279297	0.118164	0.988770	0.630000	-2.380000	3.430000	927.00	0.016040	-0.089061
2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.160156	0.274902	0.784668	30.240000	2.940000	-194.320007	0.00	0.000000	0.000000	6.75	6.25	5.50	5.25	3.50	3.25	1.25	4.75	4.25	3.75	5.50	5.50	8.50	11.00	1.25	4.25	-0.272949	0.116211	0.994629	-0.070000	-1.680000	2.940000	901.00	0.022705	-0.087440
2.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.976562	0.315430	0.775391	-7.000000	18.760000	-133.630005	0.00	0.000000	0.000000	6.50	5.50	5.50	5.25	3.00	3.50	1.25	4.50	4.50	3.50	5.00	5.00	9.00	11.00	1.25	4.25	-0.272461	0.110840	0.991699	-0.350000	-1.610000	2.800000	878.00	0.026940	-0.087068
2.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.886230	0.216309	0.734375	-7.140000	41.509998	-98.349998	0.00	0.000000	0.000000	6.25	5.25	4.75	5.00	2.75	3.25	1.00	4.25	4.00	3.75	5.50	5.00	8.50	10.50	1.50	4.50	-0.274414	0.113281	0.993652	-0.770000	-1.470000	2.730000	842.00	0.034196	-0.091394
2.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.786621	0.171387	0.803223	-16.309999	63.770000	-75.809998	0.00	0.000000	0.000000	6.00	5.00	4.75	4.50	2.75	3.00	1.00	3.75	4.00	3.75	5.25	5.25	8.75	10.50	1.25	4.00	-0.275879	0.122559	0.985840	-0.700000	-1.680000	2.730000	816.00	0.038458	-0.088080
2.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.679199	0.143066	0.960938	-16.379999	81.760002	-57.330002	0.00	0.000000	0.000000	5.00	4.75	4.25	4.00	2.25	3.00	1.00	4.50	3.75	3.75	5.00	4.25	8.25	10.00	0.25	4.00	-0.276855	0.116699	0.989258	-0.840000	-1.820000	3.220000	758.00	0.039044	-0.095139
