# Start timestamp: 1761208149694
# Start time: 23.10.2025 10:29:09.694
# Duration: 00:32.484
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: normal
# Name: 251023_10:29:09
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
23.30	5.00	4.00	2.50	1.75	0.50	0.00	0.00	1.75	2.50	2.25	3.50	2.00	3.00	12.75	2.25	2.00	-0.198242	0.034668	0.996094	0.350000	-0.140000	0.630000	492.00	0.086872	-0.023237	2.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	1.25	0.25	1.75	1.75	1.00	7.75	0.50	1.25	-0.204590	0.058594	1.007812	-5.810000	2.170000	0.420000	187.00	0.206896	0.030592
23.40	6.00	4.50	2.75	2.00	0.75	0.00	0.25	1.25	2.75	2.25	2.50	2.00	2.00	10.25	2.00	1.75	-0.194336	0.028809	0.992676	-1.610000	2.170000	0.350000	469.00	0.042535	-0.008046	3.00	1.00	0.50	0.75	0.00	0.00	0.00	0.25	1.00	0.50	1.50	1.75	2.00	7.75	1.00	1.00	-0.224609	0.046875	1.000488	-2.660000	-1.610000	2.170000	229.00	0.134067	-0.015133
23.50	7.75	5.25	3.25	2.25	1.00	0.00	0.25	0.75	2.50	2.00	2.00	1.75	2.25	10.00	2.00	1.50	-0.195801	0.028320	0.988770	-2.380000	1.680000	0.140000	483.00	0.003016	-0.000485	2.25	0.25	0.25	0.75	0.00	0.25	0.00	0.75	1.00	0.50	2.25	2.00	2.75	7.25	0.50	0.50	-0.229004	0.041016	0.999512	-0.070000	-3.360000	2.450000	226.00	0.158786	-0.053095
23.60	8.50	5.50	3.50	2.25	0.75	0.00	0.25	1.00	3.00	2.00	3.25	2.00	2.00	9.75	2.50	1.50	-0.200684	0.030273	0.990723	-1.540000	0.700000	0.210000	524.00	0.006003	-0.003086	2.25	0.50	0.50	1.00	0.00	0.50	0.00	1.00	0.50	0.00	2.00	2.00	3.50	6.50	1.25	0.25	-0.225098	0.050293	1.007324	-0.630000	-2.520000	2.100000	233.00	0.129129	-0.094287
23.70	7.75	5.00	3.50	2.25	1.00	0.00	0.25	1.25	3.75	3.25	3.75	2.25	2.50	10.75	2.50	2.00	-0.191406	0.033691	0.994141	-0.770000	0.490000	0.350000	568.00	0.038730	-0.003992	1.25	0.00	0.00	0.75	0.00	0.50	0.00	1.00	1.00	0.50	2.00	2.50	4.00	6.75	1.25	0.75	-0.226562	0.064453	1.003906	-2.380000	-1.330000	1.540000	237.00	0.196577	-0.102895
23.80	6.50	5.00	3.25	2.00	1.00	0.50	0.25	1.75	3.75	3.00	3.50	3.25	3.50	10.75	3.25	2.75	-0.189941	0.032227	0.990234	0.420000	0.140000	0.560000	590.00	0.061205	-0.030488	1.00	0.00	0.25	0.25	0.00	0.25	0.00	0.75	0.75	0.25	1.75	2.00	2.75	6.50	1.25	0.75	-0.231445	0.041992	1.003418	-3.290000	-0.980000	1.890000	195.00	0.219327	-0.075525
23.90	5.75	4.00	3.50	2.25	0.75	0.50	0.00	2.25	3.50	3.00	3.50	3.25	4.00	10.50	3.50	2.75	-0.190918	0.037598	0.992676	-0.490000	1.470000	0.560000	581.00	0.072523	-0.044596	1.25	0.00	0.50	0.25	0.00	0.00	0.00	0.50	0.50	0.00	1.50	1.75	1.75	7.25	0.50	0.75	-0.231934	0.041504	1.005371	-3.920000	-0.560000	1.260000	170.00	0.212544	-0.031492
24.00	6.00	4.75	3.00	2.50	0.75	0.50	0.25	2.25	2.50	2.75	3.25	3.75	4.00	9.00	3.50	2.75	-0.194824	0.038086	0.985840	-0.700000	2.030000	0.490000	564.00	0.052072	-0.062095	0.75	0.00	0.25	0.25	0.00	0.00	0.00	0.50	1.00	0.50	2.00	1.75	1.50	8.50	1.25	0.50	-0.230957	0.042969	1.000000	-3.990000	-1.820000	1.820000	196.00	0.260343	-0.008524
24.10	5.25	3.75	2.00	1.75	0.50	0.25	0.00	1.75	1.75	1.50	3.00	2.25	3.75	5.75	2.00	2.00	-0.191406	0.040039	0.992676	-0.000000	4.060000	0.630000	407.00	0.028381	-0.074585	1.00	0.25	0.25	0.00	0.00	0.00	0.00	0.25	1.25	1.25	2.25	2.25	2.50	9.75	1.50	1.25	-0.227539	0.042969	1.004883	-1.470000	-6.860000	3.570000	244.00	0.261935	-0.016027
24.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.25	1.25	0.00	0.00	0.00	1.00	-0.226074	0.027832	1.004883	-5.810000	8.750000	0.350000	49.00	0.000000	0.000000	3.75	1.50	1.00	1.00	0.25	0.00	0.00	0.50	3.00	2.50	3.25	2.25	2.75	13.75	2.75	1.75	-0.210938	0.041992	1.000488	-6.860000	-11.760000	3.150000	423.00	0.176725	0.009277
24.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.031250	-0.119141	0.470703	-38.009998	27.719999	-114.940002	0.00	0.000000	0.000000	12.50	9.25	5.25	4.25	1.00	1.00	0.25	1.25	3.75	4.00	4.25	3.25	4.25	13.50	3.50	2.50	-0.202637	0.037598	1.006348	-3.640000	-5.180000	2.940000	804.00	-0.008806	-0.023304
24.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.467285	0.160645	0.952148	-22.820000	144.550003	-74.480003	0.00	0.000000	0.000000	11.00	9.00	4.50	3.75	1.00	0.25	0.50	0.00	4.75	3.50	3.75	2.50	2.75	14.00	2.50	2.00	-0.200195	0.027832	1.012695	-4.830000	-1.190000	2.660000	714.00	-0.000140	0.011142
24.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.172363	0.081543	0.779785	-17.010000	87.080002	-24.710001	0.00	0.000000	0.000000	9.75	9.00	4.25	3.75	0.75	0.50	0.50	0.50	4.00	3.50	3.25	2.00	2.25	12.75	2.00	2.25	-0.205566	0.030273	1.010742	-0.070000	-1.750000	3.360000	662.00	-0.009667	0.002154
24.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.50	0.25	0.00	7.00	0.50	0.50	1.487305	-0.076172	1.128906	176.119995	-178.360001	30.030001	101.00	0.364143	0.112387	12.50	12.50	4.75	4.50	0.75	0.50	0.25	0.50	3.00	2.00	3.00	2.00	2.50	10.25	1.75	2.25	-0.210449	0.031250	1.015625	0.350000	-1.750000	3.360000	682.00	-0.083531	-0.019335
24.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	4.00	3.50	4.75	3.75	4.25	15.00	2.50	3.00	-0.259766	0.047363	1.253906	28.630001	-139.369995	-2.380000	429.00	0.298052	-0.013439	12.25	11.50	4.25	4.50	0.50	0.50	0.25	0.50	2.00	1.25	1.75	1.25	1.25	8.25	1.25	1.00	-0.210938	0.033691	1.005859	-0.210000	2.800000	3.360000	571.00	-0.131512	-0.013797
24.80	11.75	9.50	5.25	4.00	2.50	0.50	0.75	3.75	4.00	3.00	3.75	3.00	4.50	10.75	3.00	2.00	-0.178223	0.043457	0.992676	-0.420000	-0.420000	1.540000	809.00	-0.027574	-0.041358	2.75	2.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	0.00	0.50	0.00	-0.237305	0.039062	1.018066	2.940000	3.640000	3.850000	74.00	-0.265850	-0.025980
24.90	12.25	11.75	5.25	4.00	2.00	1.00	0.75	1.75	3.75	2.00	2.25	2.50	3.50	11.00	2.75	2.00	-0.184570	0.030273	0.989746	-2.450000	3.710000	0.420000	756.00	-0.058627	-0.024553	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.961426	-0.889160	0.461914	62.650002	-29.750000	50.259998	0.00	0.000000	0.000000
25.00	12.50	12.00	4.75	4.00	1.25	0.50	0.25	1.75	2.75	1.00	2.25	1.25	2.50	10.25	2.75	2.00	-0.188965	0.037598	0.991699	-1.190000	1.960000	0.770000	675.00	-0.084964	-0.025790	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.077637	-0.037598	1.133789	-86.519997	135.169998	-92.540001	0.00	0.000000	0.000000
25.10	13.75	14.25	5.25	4.50	1.00	0.75	0.25	1.75	2.50	1.25	1.25	2.00	2.75	10.25	2.00	2.00	-0.189453	0.035645	0.993652	-1.750000	2.170000	0.630000	714.00	-0.112080	-0.033390	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.080078	-0.002441	0.996094	-50.610001	120.750000	45.290001	0.00	0.000000	0.000000
25.20	13.00	13.50	5.25	5.00	1.25	0.50	0.25	1.50	3.00	1.00	1.50	1.50	2.50	10.25	2.25	1.25	-0.188477	0.028809	0.991699	-2.800000	2.590000	0.490000	698.00	-0.107971	-0.024144	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.626953	0.123535	1.175781	-18.900000	62.299999	53.410000	0.00	0.000000	0.000000
25.30	11.50	10.75	3.75	3.00	1.00	0.00	0.25	0.75	2.00	0.50	0.75	1.50	0.75	9.25	2.00	0.50	-0.199219	0.034180	0.990234	-2.800000	5.530000	0.350000	528.00	-0.113931	0.000563	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	4.25	4.00	0.50	0.00	13.75	0.50	0.75	-0.648926	0.032715	1.375488	21.420000	-165.759995	4.060000	255.00	0.330319	0.085382
25.40	7.00	5.25	0.75	0.75	0.25	0.00	0.00	0.00	0.25	0.25	0.25	0.25	0.00	0.00	0.00	0.75	-0.220215	0.038574	1.025879	3.080000	7.210000	2.870000	170.00	-0.323423	-0.015326	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	3.75	4.75	6.75	5.25	4.50	13.00	3.00	4.75	-0.340332	0.061523	1.065430	39.270000	-132.229996	10.290000	475.00	0.290103	-0.042248
25.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.221191	-0.291504	1.045410	34.299999	-97.019997	-19.389999	0.00	0.000000	0.000000	1.00	0.50	0.50	0.50	0.50	0.75	0.00	4.25	5.00	5.25	7.50	7.00	10.00	13.25	3.25	3.75	-0.197754	0.058105	1.041992	-6.580000	-36.610001	4.900000	689.00	0.211744	-0.104872
25.60	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.499512	-0.268555	0.676270	-55.090000	70.629997	-61.250000	3.00	0.000000	0.000000	9.50	6.00	4.25	3.75	1.75	1.00	0.50	1.50	4.75	4.25	4.75	3.25	4.50	12.25	3.00	2.00	-0.194824	0.045898	1.008789	-3.710000	0.770000	3.150000	741.00	0.029974	-0.020392
25.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.426758	-0.442871	1.253418	-68.529999	146.229996	-13.930000	0.00	0.000000	0.000000	12.50	10.25	5.00	4.75	1.50	0.75	0.50	1.00	3.75	2.00	2.75	1.25	2.00	8.50	0.50	0.75	-0.203613	0.040527	1.010742	-1.400000	-0.070000	3.220000	645.00	-0.103580	-0.005051
25.80	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.067871	0.388672	0.560059	-108.430000	91.070000	-32.619999	3.00	0.000000	0.000000	15.75	15.75	4.75	5.75	1.00	1.00	0.25	0.75	1.25	1.00	2.00	1.25	2.00	5.75	0.50	0.75	-0.206055	0.050293	1.012695	-0.630000	-0.210000	3.290000	653.00	-0.201617	-0.039897
25.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	7.00	0.00	0.25	1.160645	0.477539	1.024902	56.420002	-65.870003	67.269997	79.00	0.385630	0.169230	15.25	17.00	4.75	7.00	0.50	0.75	0.00	1.00	0.75	0.25	1.00	1.25	0.75	2.00	0.50	0.50	-0.215820	0.044922	1.008301	-1.820000	0.980000	3.290000	591.00	-0.273286	-0.060569
26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.50	3.75	2.75	1.25	0.75	14.75	1.75	2.75	-0.332520	-0.047852	1.210449	67.550003	-141.680008	3.570000	333.00	0.326038	0.080421	15.50	14.75	4.50	5.25	0.50	0.25	0.00	0.25	1.25	0.75	1.25	1.00	1.00	4.00	0.25	0.25	-0.218750	0.047852	1.010254	-3.290000	0.560000	2.870000	558.00	-0.243156	-0.026874
26.10	5.25	3.50	1.00	1.25	0.50	0.25	0.25	3.25	4.25	3.50	4.00	3.50	4.75	9.00	2.50	1.00	-0.135254	0.090332	1.050781	0.840000	-25.760000	7.980000	539.00	0.096635	-0.056347	11.50	10.00	1.75	2.50	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.50	0.00	0.00	-0.240234	0.057129	1.013672	2.380000	3.360000	3.920000	292.00	-0.360604	-0.021278
26.20	14.25	14.25	5.25	5.25	1.50	0.25	0.25	3.00	2.00	2.00	2.00	2.25	3.75	6.50	1.50	1.00	-0.167480	0.040527	0.994141	-1.610000	2.870000	0.980000	726.00	-0.137144	-0.059105	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.308105	-0.225098	1.126465	19.950001	-53.830002	-14.420000	11.00	0.000000	0.000000
26.30	13.50	13.00	4.75	4.00	1.25	0.00	0.00	1.25	3.50	2.00	2.50	1.75	1.50	8.25	2.25	1.25	-0.176270	0.027832	0.984863	-3.360000	2.030000	0.070000	671.00	-0.106323	-0.014052	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.298340	-0.587402	0.890625	-42.070000	29.400000	-95.690002	3.00	0.000000	0.000000
26.40	13.50	13.25	5.25	4.00	1.00	0.50	0.25	1.25	3.25	1.50	1.75	1.25	2.00	8.00	1.50	0.25	-0.174316	0.028809	0.991699	-2.380000	2.590000	0.490000	651.00	-0.131251	-0.013485	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.335938	-0.020508	1.107910	-81.129997	80.430000	21.070000	3.00	0.000000	0.000000
26.50	13.75	13.75	4.50	4.25	1.00	0.25	0.25	0.50	3.50	1.75	1.25	1.25	1.25	7.75	2.00	1.00	-0.175293	0.029297	0.995605	-2.170000	2.450000	0.350000	639.00	-0.132167	-0.003575	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	1.166016	0.872070	1.594727	90.370003	24.150000	48.230000	2.00	0.000000	0.000000
26.60	12.00	10.75	4.25	2.75	0.75	0.25	0.50	0.25	1.75	1.50	0.75	0.75	0.25	6.75	1.25	0.25	-0.182617	0.025391	0.998047	-2.660000	4.480000	0.280000	493.00	-0.156490	0.014026	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	1.50	0.75	0.75	5.75	0.25	0.00	-0.251465	0.023926	1.056152	27.650000	-96.320000	1.400000	102.00	0.326496	0.037002
26.70	10.50	8.25	3.25	2.00	0.75	0.00	0.25	0.25	3.00	1.25	1.00	0.25	0.25	6.50	1.25	0.00	-0.186523	0.024902	0.989258	-1.890000	2.660000	0.280000	431.00	-0.120725	0.037461	4.75	3.25	1.00	1.50	0.25	0.25	0.00	0.50	0.00	0.25	1.25	0.75	2.50	3.25	0.25	0.25	-0.228027	0.042969	1.005371	6.160000	-4.550000	3.850000	215.00	-0.096814	-0.077626
26.80	11.00	7.50	3.50	2.00	0.50	0.00	0.00	0.00	2.25	1.25	1.00	0.25	0.25	6.75	0.25	0.25	-0.188965	0.024414	0.993164	-1.400000	1.680000	0.000000	403.00	-0.143626	0.041452	3.75	2.50	1.00	2.00	0.50	0.25	0.00	1.00	1.00	0.50	1.75	1.75	3.50	6.25	1.25	1.25	-0.219727	0.043945	1.007324	-3.220000	-3.920000	2.380000	302.00	0.041870	-0.076872
26.90	10.75	7.75	3.25	1.75	0.50	0.00	0.00	0.00	2.25	1.25	1.25	0.75	0.25	6.75	1.50	1.00	-0.184082	0.022461	0.994141	-1.750000	1.750000	0.210000	424.00	-0.110408	0.027751	3.00	1.75	1.00	1.50	0.25	0.25	0.00	1.00	1.00	0.50	2.25	1.75	3.00	7.50	1.25	0.50	-0.213867	0.044922	1.004883	-2.380000	-3.220000	2.660000	285.00	0.087633	-0.058775
27.00	11.00	7.75	2.75	1.75	0.50	0.00	0.00	0.25	2.00	1.25	1.25	0.50	0.25	6.25	1.25	1.00	-0.187012	0.028809	0.992188	-1.680000	1.960000	0.280000	411.00	-0.124087	0.022340	4.00	3.00	1.25	1.75	0.50	0.25	0.00	1.00	1.25	0.50	1.75	1.25	3.00	6.75	1.00	0.25	-0.217773	0.034668	1.007812	-1.960000	-3.290000	2.940000	299.00	0.023415	-0.050288
27.10	10.25	6.50	2.75	1.75	0.25	0.00	0.00	0.25	1.75	0.75	0.75	0.25	0.25	6.25	1.25	0.50	-0.190918	0.023438	0.990723	-1.750000	1.680000	0.210000	366.00	-0.128925	0.030785	4.75	3.75	1.00	2.00	0.00	0.50	0.00	1.00	0.75	0.50	1.50	1.25	3.25	6.00	1.00	1.00	-0.217285	0.041992	1.002930	-1.120000	-2.730000	2.870000	302.00	-0.008860	-0.075677
27.20	10.25	6.50	2.75	1.50	0.50	0.00	0.25	0.50	2.00	0.75	0.75	0.50	0.25	6.25	1.00	0.50	-0.187500	0.024414	0.985352	-1.540000	1.610000	0.140000	378.00	-0.121918	0.031378	5.25	4.00	1.75	2.75	0.50	0.75	0.00	1.25	0.75	0.25	1.75	1.75	3.50	6.50	1.00	0.75	-0.213379	0.043457	1.002441	-1.680000	-2.870000	2.870000	353.00	-0.026460	-0.079240
27.30	9.75	6.00	3.25	1.50	0.50	0.00	0.00	0.25	1.75	1.00	0.75	0.25	0.25	6.25	1.50	1.25	-0.195312	0.020996	0.988281	-1.470000	1.540000	0.210000	371.00	-0.108951	0.030798	5.00	4.00	1.75	2.50	0.50	0.50	0.00	1.25	0.50	0.50	1.25	1.50	3.75	6.50	1.25	0.50	-0.215332	0.043457	1.012207	-1.750000	-2.870000	2.660000	338.00	-0.023552	-0.079553
27.40	10.00	6.00	2.25	1.50	0.50	0.00	0.25	0.25	1.25	0.50	0.25	0.50	0.25	6.00	1.25	0.75	-0.192383	0.020020	0.989258	-1.190000	0.770000	0.140000	342.00	-0.131811	0.028900	5.00	4.00	1.75	2.50	0.25	0.75	0.00	1.25	0.25	0.50	2.00	2.00	3.50	6.50	1.25	0.50	-0.215820	0.043457	1.004395	-1.960000	-2.450000	2.870000	347.00	-0.017950	-0.087976
27.50	10.00	6.75	2.75	1.75	0.50	0.00	0.00	0.25	1.00	0.75	0.75	0.50	0.25	5.75	1.50	0.50	-0.192383	0.026855	0.989746	-1.260000	1.120000	0.140000	359.00	-0.140282	0.016333	5.00	3.75	1.50	2.00	0.50	0.50	0.00	1.25	0.50	0.75	2.00	1.75	3.50	6.75	0.75	1.25	-0.213867	0.041504	1.005859	-2.590000	-2.240000	2.730000	340.00	-0.003950	-0.078021
27.60	9.50	6.00	2.75	1.75	0.50	0.00	0.00	0.25	1.50	0.50	0.50	0.25	0.25	5.75	1.50	0.00	-0.188965	0.029297	0.988770	-1.260000	1.960000	0.140000	341.00	-0.135017	0.030463	5.25	4.00	1.75	2.50	0.50	0.50	0.00	0.75	0.50	0.50	2.00	1.75	3.25	6.75	1.25	0.75	-0.222656	0.043457	1.002930	-2.310000	-2.590000	2.660000	343.00	-0.016819	-0.067181
27.70	9.50	5.75	2.50	1.50	0.50	0.00	0.00	0.25	1.50	1.25	1.00	0.50	0.25	6.50	1.25	1.00	-0.193848	0.026367	0.992188	0.350000	-0.000000	0.420000	360.00	-0.098849	0.027401	4.50	4.00	1.50	2.75	0.50	0.50	0.00	1.75	0.50	0.50	2.00	2.50	4.00	6.00	0.50	0.75	-0.217285	0.050293	1.009766	-0.140000	-2.170000	3.010000	352.00	-0.017047	-0.107520
27.80	7.75	5.25	2.25	1.50	0.50	0.00	0.00	0.75	1.25	0.50	1.25	0.75	0.75	6.00	1.50	1.00	-0.189453	0.029785	0.985840	3.290000	-3.150000	0.490000	337.00	-0.078516	-0.002786	5.00	4.00	1.75	2.50	0.00	0.50	0.00	1.00	1.00	0.75	2.25	2.00	3.75	6.75	1.00	1.25	-0.213867	0.041992	1.003418	-1.890000	-2.870000	2.730000	359.00	0.001458	-0.075940
27.90	2.00	1.00	1.25	1.00	0.25	0.00	0.25	2.25	3.00	2.25	2.50	2.00	3.50	7.50	1.50	1.75	-0.178711	0.038086	0.980957	2.520000	-1.540000	0.700000	355.00	0.147009	-0.051498	5.50	4.00	2.50	2.00	0.00	0.00	0.00	0.00	1.50	1.00	2.00	1.00	1.00	8.25	0.50	0.75	-0.218262	0.038086	1.007324	-6.510000	-1.470000	2.240000	320.00	-0.012258	0.016733
28.00	0.00	0.00	0.25	0.50	0.25	0.00	0.00	2.25	2.00	1.50	3.25	3.00	4.00	7.75	2.25	2.25	-0.185059	0.045410	0.994141	-0.980000	3.080000	-0.490000	316.00	0.237749	-0.101580	8.75	6.00	2.50	2.25	0.50	0.00	0.00	0.00	2.00	0.50	1.25	0.50	0.00	8.00	0.25	0.00	-0.220215	0.028320	1.003906	-5.600000	-1.330000	2.030000	354.00	-0.103740	0.043948
28.10	2.75	1.00	1.00	0.50	0.00	0.00	0.00	0.00	0.50	0.75	0.25	0.25	0.00	4.75	1.75	0.75	-0.194336	0.030273	0.998047	-6.860000	5.110000	-0.350000	149.00	0.076369	0.050708	10.25	6.00	3.00	1.75	0.50	0.00	0.25	0.25	2.25	1.00	1.25	0.50	0.25	8.50	0.25	0.25	-0.225586	0.028320	1.006348	-4.340000	-4.480000	2.240000	397.00	-0.095832	0.048563
28.20	6.00	2.50	1.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	-0.206055	-0.041992	1.000977	-1.960000	-13.440001	-6.370000	114.00	-0.352672	0.022227	14.00	12.00	4.75	3.75	0.75	0.00	0.25	0.25	3.50	1.50	1.25	0.50	0.25	8.50	0.50	0.00	-0.216797	0.021484	1.008789	-3.010000	-5.880000	2.450000	574.00	-0.151234	0.028012
28.30	1.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.497070	0.015625	0.946777	2.450000	-30.309999	-233.520004	17.00	0.000000	0.000000	14.00	11.50	4.75	3.75	0.75	0.00	0.50	0.25	4.75	2.75	2.50	0.50	0.25	9.75	1.00	1.00	-0.208984	0.021973	1.004395	-4.760000	-3.220000	2.520000	642.00	-0.099362	0.033930
28.40	2.00	0.50	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.273438	-0.035645	0.999512	28.139999	-6.650000	-168.630005	34.00	0.000000	0.000000	13.00	11.00	5.25	3.75	1.00	0.00	0.75	0.25	6.50	3.25	1.75	0.50	0.25	10.25	1.00	1.25	-0.212402	0.015625	1.011230	-3.430000	-2.730000	2.870000	667.00	-0.075705	0.047511
28.50	3.75	1.50	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.080566	0.403320	0.928711	30.940001	25.549999	-135.660004	64.00	-0.394520	0.026858	13.25	11.00	5.25	4.00	1.00	0.00	1.00	0.00	7.00	3.50	1.25	0.50	0.00	10.25	1.25	1.50	-0.211914	0.014160	1.005859	-3.640000	-1.120000	2.730000	680.00	-0.073028	0.054700
28.60	9.50	6.00	1.00	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	-0.195801	0.071289	1.055664	4.620000	25.830000	1.470000	192.00	-0.376305	0.006517	12.00	8.75	4.25	2.25	0.75	0.00	1.25	0.00	8.00	3.75	1.25	0.00	0.00	11.50	0.50	1.50	-0.213867	0.008301	1.012695	-5.320000	0.350000	2.660000	625.00	-0.032089	0.083877
28.70	15.00	14.50	3.75	2.50	0.25	0.00	0.00	0.25	0.50	0.75	0.25	0.25	0.00	2.50	0.50	0.25	-0.212402	0.020996	0.996094	2.870000	-1.750000	0.700000	450.00	-0.295101	-0.011966	4.25	2.50	1.75	0.75	0.50	0.00	1.50	0.00	8.50	2.25	0.00	0.00	0.00	10.25	1.25	0.00	-0.227051	0.004883	1.023438	-11.830000	4.550000	2.310000	391.00	0.116508	0.148439
28.80	17.00	17.50	5.75	5.50	0.75	0.00	0.00	0.50	2.00	1.25	1.00	0.50	0.00	7.00	0.50	0.25	-0.192871	0.023926	0.988770	-1.120000	-2.870000	0.140000	654.00	-0.222601	-0.005039	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	4.75	1.25	0.00	0.00	0.00	2.50	0.00	0.00	-0.242676	-0.005859	1.174805	-81.059998	1.890000	-8.540000	109.00	0.280855	0.225364
28.90	15.75	15.75	5.25	5.00	0.75	0.00	0.25	0.75	2.25	0.75	1.00	1.00	0.75	6.75	1.25	0.50	-0.193359	0.020996	0.991211	-0.280000	1.050000	0.210000	637.00	-0.194508	-0.012032	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.051758	1.569336	0.727051	-59.779999	-25.480000	174.089996	4.00	0.000000	0.000000
29.00	15.25	15.25	5.25	4.25	0.75	0.25	0.00	0.75	2.00	0.75	1.00	0.75	0.75	6.25	0.75	0.75	-0.192871	0.023926	0.987305	-0.000000	0.700000	0.140000	601.00	-0.204644	-0.013612	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.165039	-0.568848	0.983398	36.610001	-37.520000	263.269989	0.00	0.000000	0.000000
